true_angle,semi_major_axis,semi_minor_axis,eccentricity,mean_x,mean_y,std_x,std_y
0,1.311,1.257,0.284,-3.503,-0.001,0.553,0.554
0,1.316,1.265,0.277,-3.503,-0.001,0.553,0.554
0,1.286,1.216,0.326,-3.503,-0.001,0.553,0.554
0,1.279,1.129,0.471,-3.503,-0.001,0.553,0.554
0,1.31,1.164,0.458,-3.503,-0.001,0.553,0.554
0,1.346,1.169,0.496,-3.503,-0.001,0.553,0.554
0,1.255,1.141,0.415,-3.503,-0.001,0.553,0.554
0,1.325,1.126,0.527,-3.503,-0.001,0.553,0.554
0,1.288,1.2,0.364,-3.503,-0.001,0.553,0.554
0,1.356,1.267,0.357,-3.503,-0.001,0.553,0.554
0,1.332,1.261,0.323,-3.503,-0.001,0.553,0.554
0,1.348,1.22,0.426,-3.503,-0.001,0.553,0.554
0,1.272,1.082,0.526,-3.503,-0.001,0.553,0.554
0,1.335,1.263,0.322,-3.503,-0.001,0.553,0.554
0,1.362,1.206,0.466,-3.503,-0.001,0.553,0.554
0,1.344,1.205,0.443,-3.503,-0.001,0.553,0.554
0,1.237,1.119,0.427,-3.503,-0.001,0.553,0.554
0,1.271,1.139,0.445,-3.503,-0.001,0.553,0.554
0,1.279,1.184,0.379,-3.503,-0.001,0.553,0.554
0,1.332,1.254,0.337,-3.503,-0.001,0.553,0.554
0,1.178,1.11,0.335,-3.503,-0.001,0.553,0.554
0,1.35,1.126,0.552,-3.503,-0.001,0.553,0.554
0,1.31,1.307,0.07,-3.503,-0.001,0.553,0.554
0,1.287,1.21,0.341,-3.503,-0.001,0.553,0.554
0,1.282,1.225,0.294,-3.503,-0.001,0.553,0.554
0,1.289,1.239,0.276,-3.503,-0.001,0.553,0.554
0,1.309,1.208,0.384,-3.503,-0.001,0.553,0.554
0,1.721,1.111,0.764,-3.503,-0.001,0.553,0.554
0,1.288,1.154,0.443,-3.503,-0.001,0.553,0.554
0,1.257,1.237,0.177,-3.503,-0.001,0.553,0.554
0,1.308,1.051,0.595,-3.503,-0.001,0.553,0.554
0,1.287,1.246,0.251,-3.503,-0.001,0.553,0.554
0,1.343,1.232,0.399,-3.503,-0.001,0.553,0.554
0,1.303,1.215,0.362,-3.503,-0.001,0.553,0.554
0,1.305,1.202,0.39,-3.503,-0.001,0.553,0.554
0,1.32,1.132,0.514,-3.503,-0.001,0.553,0.554
0,1.259,1.116,0.462,-3.503,-0.001,0.553,0.554
0,1.335,1.185,0.46,-3.503,-0.001,0.553,0.554
0,1.347,1.15,0.521,-3.503,-0.001,0.553,0.554
0,1.346,1.248,0.374,-3.503,-0.001,0.553,0.554
0,1.278,1.219,0.301,-3.503,-0.001,0.553,0.554
0,1.335,1.297,0.239,-3.503,-0.001,0.553,0.554
0,1.329,1.117,0.542,-3.503,-0.001,0.553,0.554
0,1.322,1.208,0.406,-3.503,-0.001,0.553,0.554
0,1.274,1.218,0.291,-3.503,-0.001,0.553,0.554
0,1.316,1.146,0.492,-3.503,-0.001,0.553,0.554
0,1.332,1.197,0.438,-3.503,-0.001,0.553,0.554
0,1.312,1.201,0.403,-3.503,-0.001,0.553,0.554
0,1.324,1.15,0.495,-3.503,-0.001,0.553,0.554
0,1.248,1.08,0.501,-3.503,-0.001,0.553,0.554
0,1.342,1.127,0.543,-3.503,-0.001,0.553,0.554
0,1.314,1.187,0.428,-3.503,-0.001,0.553,0.554
0,1.319,1.075,0.58,-3.503,-0.001,0.553,0.554
0,1.232,1.198,0.234,-3.503,-0.001,0.553,0.554
0,1.331,1.237,0.368,-3.503,-0.001,0.553,0.554
0,1.263,1.198,0.315,-3.503,-0.001,0.553,0.554
0,1.197,1.182,0.158,-3.503,-0.001,0.553,0.554
0,1.286,1.144,0.456,-3.503,-0.001,0.553,0.554
0,1.31,1.182,0.432,-3.503,-0.001,0.553,0.554
0,1.321,1.122,0.528,-3.503,-0.001,0.553,0.554
0,1.355,1.175,0.498,-3.503,-0.001,0.553,0.554
0,1.327,1.14,0.512,-3.503,-0.001,0.553,0.554
0,1.234,1.168,0.323,-3.503,-0.001,0.553,0.554
0,1.331,1.044,0.62,-3.503,-0.001,0.553,0.554
0,1.276,1.152,0.432,-3.503,-0.001,0.553,0.554
0,1.367,1.159,0.531,-3.503,-0.001,0.553,0.554
0,1.324,1.269,0.287,-3.503,-0.001,0.553,0.554
0,1.288,1.119,0.494,-3.503,-0.001,0.553,0.554
0,1.301,1.226,0.335,-3.503,-0.001,0.553,0.554
0,1.318,1.07,0.584,-3.503,-0.001,0.553,0.554
0,1.303,1.222,0.347,-3.503,-0.001,0.553,0.554
0,1.336,1.084,0.585,-3.503,-0.001,0.553,0.554
0,1.358,1.154,0.526,-3.503,-0.001,0.553,0.554
0,1.29,1.231,0.299,-3.503,-0.001,0.553,0.554
0,1.324,1.108,0.548,-3.503,-0.001,0.553,0.554
0,1.309,1.213,0.377,-3.503,-0.001,0.553,0.554
0,1.259,1.169,0.372,-3.503,-0.001,0.553,0.554
0,1.24,1.193,0.273,-3.503,-0.001,0.553,0.554
0,1.373,1.154,0.542,-3.503,-0.001,0.553,0.554
0,1.304,1.209,0.375,-3.503,-0.001,0.553,0.554
0,1.309,1.18,0.433,-3.503,-0.001,0.553,0.554
0,1.332,1.155,0.498,-3.503,-0.001,0.553,0.554
0,1.323,1.05,0.608,-3.503,-0.001,0.553,0.554
0,1.286,1.146,0.454,-3.503,-0.001,0.553,0.554
0,1.329,1.256,0.326,-3.503,-0.001,0.553,0.554
0,1.31,1.162,0.461,-3.503,-0.001,0.553,0.554
0,1.332,1.262,0.321,-3.503,-0.001,0.553,0.554
0,1.304,1.217,0.359,-3.503,-0.001,0.553,0.554
0,1.265,1.138,0.438,-3.503,-0.001,0.553,0.554
0,1.344,1.216,0.426,-3.503,-0.001,0.553,0.554
0,1.319,1.112,0.537,-3.503,-0.001,0.553,0.554
0,1.447,1.128,0.626,-3.503,-0.001,0.553,0.554
0,1.357,1.222,0.435,-3.503,-0.001,0.553,0.554
0,1.296,1.256,0.248,-3.503,-0.001,0.553,0.554
0,1.298,1.203,0.375,-3.503,-0.001,0.553,0.554
0,1.288,1.184,0.393,-3.503,-0.001,0.553,0.554
0,1.294,1.277,0.159,-3.503,-0.001,0.553,0.554
0,1.341,1.18,0.475,-3.503,-0.001,0.553,0.554
0,1.322,1.227,0.373,-3.503,-0.001,0.553,0.554
0,1.329,1.217,0.402,-3.503,-0.001,0.553,0.554
0,1.313,1.253,0.299,-3.503,-0.001,0.553,0.554
0,1.228,1.163,0.321,-3.503,-0.001,0.553,0.554
0,1.372,1.16,0.533,-3.503,-0.001,0.553,0.554
0,1.33,1.138,0.517,-3.503,-0.001,0.553,0.554
0,1.325,1.132,0.519,-3.503,-0.001,0.553,0.554
0,1.317,1.186,0.435,-3.503,-0.001,0.553,0.554
0,1.349,1.224,0.421,-3.503,-0.001,0.553,0.554
0,1.304,1.232,0.329,-3.503,-0.001,0.553,0.554
0,1.298,1.259,0.245,-3.503,-0.001,0.553,0.554
0,1.341,1.195,0.454,-3.503,-0.001,0.553,0.554
0,1.263,1.229,0.23,-3.503,-0.001,0.553,0.554
0,1.227,1.14,0.369,-3.503,-0.001,0.553,0.554
0,1.276,1.191,0.359,-3.503,-0.001,0.553,0.554
0,1.324,1.203,0.418,-3.503,-0.001,0.553,0.554
0,1.284,1.267,0.162,-3.503,-0.001,0.553,0.554
0,1.287,1.27,0.164,-3.503,-0.001,0.553,0.554
0,1.333,1.133,0.526,-3.503,-0.001,0.553,0.554
0,1.264,1.223,0.252,-3.503,-0.001,0.553,0.554
0,1.248,1.165,0.358,-3.503,-0.001,0.553,0.554
0,1.398,1.016,0.687,-3.503,-0.001,0.553,0.554
0,1.291,1.244,0.267,-3.503,-0.001,0.553,0.554
0,1.313,1.172,0.45,-3.503,-0.001,0.553,0.554
0,1.313,1.23,0.35,-3.503,-0.001,0.553,0.554
0,1.317,1.274,0.252,-3.503,-0.001,0.553,0.554
0,1.342,1.17,0.49,-3.503,-0.001,0.553,0.554
0,1.336,1.16,0.497,-3.503,-0.001,0.553,0.554
0,1.338,1.171,0.484,-3.503,-0.001,0.553,0.554
0,1.316,1.245,0.324,-3.503,-0.001,0.553,0.554
0,1.185,1.061,0.446,-3.503,-0.001,0.553,0.554
0,1.331,1.083,0.582,-3.503,-0.001,0.553,0.554
0,1.28,1.175,0.397,-3.503,-0.001,0.553,0.554
0,1.309,1.122,0.515,-3.503,-0.001,0.553,0.554
0,1.297,1.268,0.213,-3.503,-0.001,0.553,0.554
0,1.337,1.216,0.416,-3.503,-0.001,0.553,0.554
0,1.226,1.152,0.343,-3.503,-0.001,0.553,0.554
0,1.32,1.283,0.238,-3.503,-0.001,0.553,0.554
0,1.324,1.212,0.402,-3.503,-0.001,0.553,0.554
0,1.367,1.137,0.555,-3.503,-0.001,0.553,0.554
0,1.306,1.105,0.534,-3.503,-0.001,0.553,0.554
0,1.23,1.101,0.446,-3.503,-0.001,0.553,0.554
0,1.308,1.185,0.424,-3.503,-0.001,0.553,0.554
0,1.339,1.083,0.587,-3.503,-0.001,0.553,0.554
0,1.322,1.23,0.366,-3.503,-0.001,0.553,0.554
0,1.26,1.104,0.482,-3.503,-0.001,0.553,0.554
0,1.336,1.155,0.502,-3.503,-0.001,0.553,0.554
0,1.32,1.19,0.432,-3.503,-0.001,0.553,0.554
0,1.257,1.238,0.175,-3.503,-0.001,0.553,0.554
0,1.31,1.252,0.294,-3.503,-0.001,0.553,0.554
0,1.296,1.154,0.454,-3.503,-0.001,0.553,0.554
0,1.198,1.027,0.514,-3.503,-0.001,0.553,0.554
0,1.29,1.215,0.337,-3.503,-0.001,0.553,0.554
0,1.314,1.269,0.258,-3.503,-0.001,0.553,0.554
0,1.335,1.249,0.353,-3.503,-0.001,0.553,0.554
0,1.282,1.262,0.179,-3.503,-0.001,0.553,0.554
0,1.282,1.119,0.488,-3.503,-0.001,0.553,0.554
0,1.338,1.219,0.412,-3.503,-0.001,0.553,0.554
0,1.354,1.133,0.548,-3.503,-0.001,0.553,0.554
0,1.27,1.189,0.351,-3.503,-0.001,0.553,0.554
0,1.293,1.25,0.256,-3.503,-0.001,0.553,0.554
0,1.127,0.99,0.478,-3.503,-0.001,0.553,0.554
0,1.237,1.171,0.323,-3.503,-0.001,0.553,0.554
0,1.293,1.239,0.288,-3.503,-0.001,0.553,0.554
0,1.316,1.15,0.486,-3.503,-0.001,0.553,0.554
0,1.28,1.199,0.35,-3.503,-0.001,0.553,0.554
0,1.305,1.203,0.386,-3.503,-0.001,0.553,0.554
0,1.276,1.224,0.282,-3.503,-0.001,0.553,0.554
0,1.284,1.21,0.336,-3.503,-0.001,0.553,0.554
0,1.346,1.152,0.517,-3.503,-0.001,0.553,0.554
0,1.327,1.22,0.393,-3.503,-0.001,0.553,0.554
0,1.22,1.162,0.303,-3.503,-0.001,0.553,0.554
0,1.283,1.219,0.311,-3.503,-0.001,0.553,0.554
0,1.266,1.196,0.329,-3.503,-0.001,0.553,0.554
0,1.318,1.305,0.143,-3.503,-0.001,0.553,0.554
0,1.362,1.21,0.458,-3.503,-0.001,0.553,0.554
0,1.267,1.112,0.48,-3.503,-0.001,0.553,0.554
0,1.266,1.24,0.204,-3.503,-0.001,0.553,0.554
0,1.414,1.184,0.547,-3.503,-0.001,0.553,0.554
0,1.287,1.207,0.347,-3.503,-0.001,0.553,0.554
0,1.258,1.157,0.392,-3.503,-0.001,0.553,0.554
0,1.244,1.108,0.455,-3.503,-0.001,0.553,0.554
0,1.311,1.246,0.311,-3.503,-0.001,0.553,0.554
0,1.232,1.14,0.381,-3.503,-0.001,0.553,0.554
0,1.309,1.073,0.572,-3.503,-0.001,0.553,0.554
0,1.254,1.229,0.199,-3.503,-0.001,0.553,0.554
0,1.337,1.237,0.379,-3.503,-0.001,0.553,0.554
0,1.313,1.261,0.28,-3.503,-0.001,0.553,0.554
0,1.411,1.112,0.615,-3.503,-0.001,0.553,0.554
0,1.321,1.202,0.415,-3.503,-0.001,0.553,0.554
0,1.44,1.14,0.611,-3.503,-0.001,0.553,0.554
0,1.339,1.265,0.328,-3.503,-0.001,0.553,0.554
0,1.284,1.084,0.535,-3.503,-0.001,0.553,0.554
0,1.306,1.108,0.53,-3.503,-0.001,0.553,0.554
0,1.276,1.189,0.363,-3.503,-0.001,0.553,0.554
0,1.358,1.172,0.506,-3.503,-0.001,0.553,0.554
0,1.29,1.22,0.325,-3.503,-0.001,0.553,0.554
0,1.333,1.179,0.467,-3.503,-0.001,0.553,0.554
0,1.271,1.184,0.364,-3.503,-0.001,0.553,0.554
0,1.243,1.198,0.266,-3.503,-0.001,0.553,0.554
0,1.284,1.216,0.32,-3.503,-0.001,0.553,0.554
0,1.23,1.134,0.387,-3.503,-0.001,0.553,0.554
0,1.341,1.209,0.431,-3.503,-0.001,0.553,0.554
0,1.26,1.134,0.436,-3.503,-0.001,0.553,0.554
0,1.302,1.23,0.329,-3.503,-0.001,0.553,0.554
0,1.344,1.311,0.223,-3.503,-0.001,0.553,0.554
0,1.337,1.16,0.498,-3.503,-0.001,0.553,0.554
0,1.313,1.213,0.382,-3.503,-0.001,0.553,0.554
0,1.322,1.145,0.5,-3.503,-0.001,0.553,0.554
0,1.305,1.181,0.425,-3.503,-0.001,0.553,0.554
0,1.286,1.272,0.145,-3.503,-0.001,0.553,0.554
0,1.296,1.247,0.274,-3.503,-0.001,0.553,0.554
0,1.354,1.152,0.526,-3.503,-0.001,0.553,0.554
0,1.307,1.156,0.466,-3.503,-0.001,0.553,0.554
0,1.381,1.194,0.503,-3.503,-0.001,0.553,0.554
0,1.311,1.241,0.321,-3.503,-0.001,0.553,0.554
0,1.329,1.153,0.498,-3.503,-0.001,0.553,0.554
0,1.266,1.105,0.488,-3.503,-0.001,0.553,0.554
0,1.329,1.097,0.565,-3.503,-0.001,0.553,0.554
0,1.239,0.994,0.597,-3.503,-0.001,0.553,0.554
0,1.327,1.22,0.394,-3.503,-0.001,0.553,0.554
0,1.319,1.148,0.493,-3.503,-0.001,0.553,0.554
0,1.328,1.163,0.482,-3.503,-0.001,0.553,0.554
0,1.279,1.18,0.386,-3.503,-0.001,0.553,0.554
0,1.339,1.232,0.392,-3.503,-0.001,0.553,0.554
0,1.297,1.161,0.446,-3.503,-0.001,0.553,0.554
0,1.321,1.187,0.439,-3.503,-0.001,0.553,0.554
0,1.31,1.236,0.329,-3.503,-0.001,0.553,0.554
0,1.326,1.254,0.326,-3.503,-0.001,0.553,0.554
0,1.272,1.13,0.459,-3.503,-0.001,0.553,0.554
0,1.458,1.182,0.585,-3.503,-0.001,0.553,0.554
0,1.282,1.232,0.275,-3.503,-0.001,0.553,0.554
0,1.391,1.223,0.477,-3.503,-0.001,0.553,0.554
0,1.284,1.182,0.391,-3.503,-0.001,0.553,0.554
0,1.339,1.045,0.625,-3.503,-0.001,0.553,0.554
0,1.364,1.188,0.492,-3.503,-0.001,0.553,0.554
0,1.307,1.289,0.164,-3.503,-0.001,0.553,0.554
0,1.319,1.25,0.319,-3.503,-0.001,0.553,0.554
0,1.299,1.196,0.391,-3.503,-0.001,0.553,0.554
0,1.326,1.143,0.507,-3.503,-0.001,0.553,0.554
0,1.283,1.218,0.314,-3.503,-0.001,0.553,0.554
0,1.294,1.132,0.484,-3.503,-0.001,0.553,0.554
0,1.308,1.135,0.497,-3.503,-0.001,0.553,0.554
0,1.339,1.173,0.482,-3.503,-0.001,0.553,0.554
0,1.349,1.224,0.421,-3.503,-0.001,0.553,0.554
0,1.303,1.245,0.295,-3.503,-0.001,0.553,0.554
0,1.286,1.188,0.384,-3.503,-0.001,0.553,0.554
0,1.281,1.195,0.361,-3.503,-0.001,0.553,0.554
0,1.335,1.112,0.553,-3.503,-0.001,0.553,0.554
0,1.31,1.131,0.504,-3.503,-0.001,0.553,0.554
0,1.298,1.076,0.559,-3.503,-0.001,0.553,0.554
0,1.323,1.232,0.364,-3.503,-0.001,0.553,0.554
0,1.42,1.085,0.645,-3.503,-0.001,0.553,0.554
0,1.317,1.135,0.507,-3.503,-0.001,0.553,0.554
0,1.343,1.104,0.57,-3.503,-0.001,0.553,0.554
0,1.308,1.249,0.298,-3.503,-0.001,0.553,0.554
0,1.284,1.27,0.146,-3.503,-0.001,0.553,0.554
0,1.29,1.111,0.508,-3.503,-0.001,0.553,0.554
0,1.331,1.289,0.249,-3.503,-0.001,0.553,0.554
0,1.249,1.197,0.285,-3.503,-0.001,0.553,0.554
0,1.359,1.088,0.599,-3.503,-0.001,0.553,0.554
0,1.306,1.221,0.355,-3.503,-0.001,0.553,0.554
0,1.241,1.19,0.284,-3.503,-0.001,0.553,0.554
0,1.37,1.132,0.563,-3.503,-0.001,0.553,0.554
0,1.352,1.127,0.553,-3.503,-0.001,0.553,0.554
0,1.278,1.197,0.351,-3.503,-0.001,0.553,0.554
0,1.305,1.224,0.347,-3.503,-0.001,0.553,0.554
0,1.318,1.217,0.384,-3.503,-0.001,0.553,0.554
0,1.311,1.22,0.365,-3.503,-0.001,0.553,0.554
0,1.229,1.199,0.22,-3.503,-0.001,0.553,0.554
0,1.294,1.197,0.381,-3.503,-0.001,0.553,0.554
0,1.329,1.078,0.585,-3.503,-0.001,0.553,0.554
0,1.31,1.241,0.319,-3.503,-0.001,0.553,0.554
0,1.279,1.137,0.457,-3.503,-0.001,0.553,0.554
0,1.292,1.265,0.2,-3.503,-0.001,0.553,0.554
0,1.269,1.129,0.457,-3.503,-0.001,0.553,0.554
0,1.383,1.162,0.542,-3.503,-0.001,0.553,0.554
0,1.316,1.183,0.438,-3.503,-0.001,0.553,0.554
0,1.324,1.189,0.44,-3.503,-0.001,0.553,0.554
0,1.224,1.194,0.22,-3.503,-0.001,0.553,0.554
0,1.326,1.197,0.43,-3.503,-0.001,0.553,0.554
0,1.28,1.262,0.17,-3.503,-0.001,0.553,0.554
0,1.36,1.149,0.535,-3.503,-0.001,0.553,0.554
0,1.286,1.217,0.324,-3.503,-0.001,0.553,0.554
0,1.287,1.183,0.395,-3.503,-0.001,0.553,0.554
0,1.307,1.122,0.512,-3.503,-0.001,0.553,0.554
0,1.278,1.135,0.459,-3.503,-0.001,0.553,0.554
0,1.333,1.089,0.577,-3.503,-0.001,0.553,0.554
0,1.313,1.099,0.547,-3.503,-0.001,0.553,0.554
0,1.306,1.231,0.335,-3.503,-0.001,0.553,0.554
0,1.341,1.235,0.389,-3.503,-0.001,0.553,0.554
0,1.237,1.204,0.231,-3.503,-0.001,0.553,0.554
0,1.325,1.054,0.606,-3.503,-0.001,0.553,0.554
0,1.304,1.213,0.367,-3.503,-0.001,0.553,0.554
0,1.305,1.188,0.413,-3.503,-0.001,0.553,0.554
0,1.352,1.234,0.408,-3.503,-0.001,0.553,0.554
0,1.265,1.224,0.253,-3.503,-0.001,0.553,0.554
0,1.297,1.236,0.301,-3.503,-0.001,0.553,0.554
0,1.237,1.155,0.357,-3.503,-0.001,0.553,0.554
0,1.341,1.214,0.424,-3.503,-0.001,0.553,0.554
0,1.304,1.215,0.363,-3.503,-0.001,0.553,0.554
0,1.325,1.185,0.448,-3.503,-0.001,0.553,0.554
0,1.318,1.085,0.568,-3.503,-0.001,0.553,0.554
0,1.348,1.247,0.379,-3.503,-0.001,0.553,0.554
0,1.325,1.174,0.463,-3.503,-0.001,0.553,0.554
0,1.325,1.106,0.551,-3.503,-0.001,0.553,0.554
0,1.345,1.204,0.446,-3.503,-0.001,0.553,0.554
0,1.331,1.244,0.357,-3.503,-0.001,0.553,0.554
0,1.389,1.153,0.557,-3.503,-0.001,0.553,0.554
0,1.395,1.129,0.587,-3.503,-0.001,0.553,0.554
0,1.382,1.082,0.622,-3.503,-0.001,0.553,0.554
0,1.262,1.166,0.382,-3.503,-0.001,0.553,0.554
0,1.226,1.182,0.265,-3.503,-0.001,0.553,0.554
0,1.333,1.251,0.345,-3.503,-0.001,0.553,0.554
0,1.267,1.213,0.289,-3.503,-0.001,0.553,0.554
0,1.33,1.223,0.393,-3.503,-0.001,0.553,0.554
0,1.326,1.285,0.246,-3.503,-0.001,0.553,0.554
0,1.269,1.221,0.272,-3.503,-0.001,0.553,0.554
0,1.395,1.074,0.638,-3.503,-0.001,0.553,0.554
0,1.349,1.215,0.436,-3.503,-0.001,0.553,0.554
0,1.293,1.274,0.17,-3.503,-0.001,0.553,0.554
0,1.255,1.078,0.512,-3.503,-0.001,0.553,0.554
0,1.26,1.054,0.548,-3.503,-0.001,0.553,0.554
0,1.268,1.226,0.255,-3.503,-0.001,0.553,0.554
0,1.301,1.189,0.407,-3.503,-0.001,0.553,0.554
0,1.393,1.117,0.598,-3.503,-0.001,0.553,0.554
0,1.322,1.226,0.375,-3.503,-0.001,0.553,0.554
0,1.304,1.11,0.526,-3.503,-0.001,0.553,0.554
0,1.34,1.201,0.444,-3.503,-0.001,0.553,0.554
0,1.3,1.25,0.273,-3.503,-0.001,0.553,0.554
0,1.303,1.212,0.367,-3.503,-0.001,0.553,0.554
0,1.228,1.153,0.344,-3.503,-0.001,0.553,0.554
0,1.282,1.161,0.424,-3.503,-0.001,0.553,0.554
