true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter,max_distance,aspect_ratio,area_to_perimeter_ratio,ellipticity
0.0,1.334,1.223,0.398,4.637,7.873,2.635,1.08,0.589,1.064
0.0,1.352,1.141,0.536,4.179,7.622,2.628,0.933,0.548,1.106
0.0,1.361,1.119,0.569,4.306,7.593,2.637,1.131,0.567,1.066
0.0,1.266,1.191,0.338,4.124,7.518,2.551,0.99,0.549,1.091
0.0,1.334,1.206,0.428,4.659,7.839,2.661,0.905,0.594,1.049
0.0,1.303,1.236,0.316,4.347,7.679,2.593,1.05,0.566,1.08
0.0,1.323,1.041,0.617,3.828,7.259,2.647,0.797,0.527,1.095
0.0,1.306,1.165,0.452,3.779,7.376,2.645,0.91,0.512,1.145
0.0,1.317,1.252,0.31,4.606,7.892,2.7,1.011,0.584,1.076
0.0,1.299,1.202,0.38,4.601,7.861,2.674,1.014,0.585,1.069
0.0,1.279,1.252,0.204,4.459,7.791,2.61,0.976,0.572,1.083
0.0,1.25,1.205,0.266,3.941,7.397,2.524,1.016,0.533,1.105
0.0,1.246,1.216,0.217,3.932,7.38,2.467,0.978,0.533,1.102
0.0,1.299,1.217,0.35,4.386,7.777,2.574,1.0,0.564,1.097
0.0,1.364,1.091,0.6,4.23,7.596,2.653,0.934,0.557,1.085
0.0,1.359,1.192,0.48,4.505,7.784,2.64,1.082,0.579,1.07
0.0,1.332,1.242,0.361,4.395,7.778,2.632,1.008,0.565,1.096
0.0,1.344,1.238,0.39,4.93,8.023,2.662,0.98,0.615,1.039
0.0,1.293,1.248,0.263,4.512,7.764,2.614,0.938,0.581,1.063
0.0,1.314,1.246,0.318,4.674,7.924,2.664,1.055,0.59,1.069
0.0,1.349,1.101,0.578,3.961,7.407,2.534,1.021,0.535,1.102
0.0,1.268,1.2,0.322,4.328,7.681,2.606,1.104,0.564,1.085
0.0,1.347,1.239,0.391,4.528,7.869,2.663,1.066,0.575,1.088
0.0,1.311,1.242,0.321,4.237,7.729,2.602,1.096,0.548,1.122
0.0,1.319,1.189,0.433,4.285,7.668,2.695,1.077,0.559,1.092
0.0,1.29,1.157,0.441,4.136,7.53,2.595,0.955,0.549,1.091
0.0,1.324,1.125,0.527,4.241,7.561,2.645,1.172,0.561,1.073
0.0,1.368,1.193,0.489,4.462,7.784,2.641,1.111,0.573,1.081
0.0,1.252,1.148,0.399,4.066,7.414,2.453,0.981,0.548,1.076
0.0,1.308,1.239,0.32,4.157,7.649,2.596,0.991,0.544,1.12
2.0,1.343,1.199,0.45,4.584,7.836,2.636,0.943,0.585,1.066
2.0,1.265,1.205,0.304,4.41,7.655,2.582,1.056,0.576,1.057
2.0,1.327,1.198,0.43,4.53,7.766,2.641,0.922,0.583,1.06
2.0,1.225,1.178,0.276,4.065,7.393,2.442,0.969,0.55,1.07
2.0,1.285,1.155,0.438,4.176,7.515,2.525,0.977,0.556,1.076
2.0,1.24,1.196,0.264,4.159,7.503,2.488,0.993,0.554,1.077
2.0,1.31,1.144,0.487,4.187,7.552,2.604,0.959,0.554,1.084
2.0,1.359,1.243,0.404,4.77,7.973,2.702,1.013,0.598,1.06
2.0,1.354,1.206,0.455,4.443,7.787,2.652,1.069,0.571,1.086
2.0,1.254,1.126,0.44,4.046,7.346,2.481,1.104,0.551,1.061
2.0,1.271,1.137,0.447,4.04,7.402,2.62,1.087,0.546,1.079
2.0,1.247,1.142,0.402,3.933,7.351,2.522,0.923,0.535,1.093
2.0,1.337,1.278,0.294,4.833,8.029,2.701,1.038,0.602,1.061
2.0,1.323,1.254,0.318,4.423,7.797,2.679,0.931,0.567,1.094
2.0,1.359,1.113,0.574,3.93,7.433,2.63,1.069,0.529,1.119
2.0,1.272,1.033,0.583,3.784,7.159,2.5,0.84,0.529,1.078
2.0,1.251,1.102,0.473,3.976,7.309,2.5,0.861,0.544,1.069
2.0,1.314,1.229,0.353,4.497,7.781,2.6,0.969,0.578,1.071
2.0,1.336,1.2,0.439,3.983,7.555,2.605,0.822,0.527,1.14
2.0,1.306,1.149,0.475,4.039,7.472,2.522,0.896,0.541,1.1
2.0,1.287,1.085,0.537,3.923,7.28,2.544,1.216,0.539,1.075
2.0,1.311,1.254,0.292,4.522,7.805,2.618,0.974,0.579,1.072
2.0,1.311,1.225,0.357,4.254,7.775,2.675,1.045,0.547,1.131
2.0,1.289,1.191,0.383,4.247,7.632,2.658,0.899,0.556,1.092
2.0,1.313,1.014,0.635,3.627,7.139,2.534,0.89,0.508,1.118
2.0,1.345,1.191,0.464,4.529,7.825,2.672,1.097,0.579,1.076
2.0,1.303,1.192,0.403,4.351,7.68,2.599,0.973,0.567,1.079
2.0,1.368,1.259,0.391,4.8,8.014,2.704,1.006,0.599,1.065
2.0,1.313,1.154,0.476,4.291,7.59,2.611,0.965,0.565,1.068
2.0,1.32,1.245,0.333,4.639,7.847,2.599,0.967,0.591,1.056
1.0,1.275,1.171,0.395,4.147,7.523,2.628,1.152,0.551,1.086
1.0,1.319,1.167,0.465,4.182,7.575,2.586,0.871,0.552,1.092
1.0,1.349,1.137,0.538,4.119,7.553,2.714,0.92,0.545,1.102
1.0,1.257,1.207,0.28,4.075,7.464,2.517,1.13,0.546,1.088
1.0,1.316,1.225,0.366,4.629,7.864,2.623,0.975,0.589,1.063
1.0,1.316,1.188,0.431,4.277,7.64,2.58,0.987,0.56,1.086
1.0,1.296,1.266,0.212,4.786,7.97,2.602,1.01,0.601,1.056
1.0,1.317,1.255,0.303,4.847,8.017,2.668,0.968,0.605,1.055
1.0,1.298,1.193,0.395,4.376,7.662,2.613,1.122,0.571,1.067
1.0,1.326,1.202,0.422,4.574,7.836,2.673,1.15,0.584,1.068
1.0,1.23,0.986,0.598,3.275,6.787,2.451,0.965,0.482,1.119
1.0,1.333,1.211,0.417,4.63,7.881,2.643,1.076,0.588,1.067
1.0,1.318,1.127,0.518,4.179,7.498,2.608,0.823,0.557,1.07
1.0,1.322,1.082,0.575,3.877,7.361,2.641,0.819,0.527,1.112
1.0,1.317,1.22,0.376,4.247,7.723,2.6,0.975,0.55,1.118
1.0,1.265,1.237,0.209,4.468,7.791,2.605,0.979,0.574,1.081
1.0,1.333,1.126,0.535,3.988,7.534,2.649,1.061,0.529,1.133
1.0,1.329,1.149,0.502,4.351,7.61,2.577,1.061,0.572,1.059
1.0,1.316,1.275,0.248,4.885,8.001,2.647,0.974,0.611,1.043
1.0,1.249,1.045,0.548,3.664,7.115,2.574,1.166,0.515,1.099
1.0,1.35,1.072,0.608,4.116,7.458,2.568,1.178,0.552,1.075
1.0,1.314,1.197,0.413,4.529,7.764,2.679,0.983,0.583,1.059
1.0,1.366,1.128,0.565,4.183,7.586,2.618,1.039,0.551,1.095
1.0,1.332,1.235,0.373,4.708,7.895,2.653,1.104,0.596,1.054
1.0,1.303,1.211,0.369,3.999,7.513,2.628,1.059,0.532,1.123
1.0,1.307,1.096,0.544,4.001,7.343,2.553,1.148,0.545,1.073
1.0,1.259,1.147,0.412,4.001,7.355,2.491,0.863,0.544,1.076
1.0,1.329,1.151,0.5,4.266,7.582,2.673,0.925,0.563,1.072
1.0,1.262,1.198,0.314,4.151,7.537,2.636,0.952,0.551,1.089
1.0,1.287,1.25,0.24,4.517,7.825,2.637,0.947,0.577,1.079
3.0,1.163,1.083,0.364,3.527,6.89,2.321,1.09,0.512,1.071
3.0,1.312,1.204,0.397,4.558,7.778,2.665,1.059,0.586,1.056
3.0,1.282,1.191,0.37,4.319,7.729,2.706,0.956,0.559,1.101
3.0,1.316,1.197,0.416,4.192,7.611,2.61,0.934,0.551,1.1
3.0,1.39,0.986,0.705,3.922,7.37,2.684,0.92,0.532,1.102
3.0,1.201,0.998,0.556,3.446,6.797,2.315,0.977,0.507,1.067
3.0,1.308,1.235,0.331,4.355,7.699,2.592,1.044,0.566,1.083
3.0,1.329,1.132,0.524,4.258,7.602,2.618,1.086,0.56,1.08
3.0,1.313,1.131,0.509,4.223,7.507,2.588,0.931,0.563,1.062
3.0,1.29,1.199,0.369,4.431,7.744,2.596,1.091,0.572,1.077
3.0,1.318,1.226,0.367,4.477,7.774,2.66,0.94,0.576,1.074
3.0,1.338,1.184,0.466,4.48,7.826,2.669,1.007,0.572,1.088
3.0,1.341,1.122,0.548,4.289,7.621,2.649,1.19,0.563,1.078
3.0,1.29,1.195,0.376,4.35,7.65,2.579,0.995,0.569,1.071
3.0,1.304,0.964,0.674,3.468,6.978,2.623,1.153,0.497,1.118
3.0,1.234,1.135,0.391,3.792,7.368,2.66,0.913,0.515,1.139
3.0,1.332,1.103,0.56,4.14,7.567,2.615,1.11,0.547,1.1
3.0,1.339,1.193,0.455,4.623,7.849,2.622,0.911,0.589,1.061
3.0,1.326,1.269,0.289,4.477,7.829,2.614,0.945,0.572,1.089
3.0,1.33,1.157,0.494,4.411,7.684,2.63,0.895,0.574,1.065
3.0,1.323,1.216,0.394,4.517,7.777,2.61,1.016,0.581,1.066
3.0,1.235,1.178,0.302,4.045,7.47,2.571,1.03,0.542,1.098
3.0,1.333,1.203,0.43,4.421,7.762,2.666,1.056,0.57,1.084
3.0,1.27,1.18,0.371,3.951,7.445,2.563,0.99,0.531,1.116
3.0,1.303,1.275,0.209,4.499,7.858,2.663,1.033,0.573,1.092
3.0,1.269,1.12,0.47,3.386,7.001,2.472,0.968,0.484,1.152
3.0,1.219,1.193,0.204,4.072,7.439,2.501,0.945,0.547,1.082
3.0,1.382,1.041,0.658,4.03,7.425,2.621,0.87,0.543,1.089
3.0,1.345,1.197,0.455,4.395,7.705,2.628,1.006,0.57,1.075
3.0,1.34,1.196,0.451,4.508,7.79,2.622,1.124,0.579,1.071
5.0,1.281,1.211,0.327,4.346,7.623,2.568,1.104,0.57,1.064
5.0,1.335,1.232,0.384,4.599,7.91,2.642,1.046,0.581,1.083
5.0,1.252,1.165,0.368,4.186,7.467,2.506,0.916,0.561,1.06
5.0,1.306,1.282,0.191,4.682,7.927,2.655,0.976,0.591,1.068
5.0,1.314,1.22,0.371,4.536,7.792,2.652,0.991,0.582,1.065
5.0,1.262,1.099,0.491,3.961,7.363,2.475,0.945,0.538,1.089
5.0,1.335,1.225,0.397,4.544,7.825,2.641,0.918,0.581,1.072
5.0,1.325,1.139,0.511,4.324,7.645,2.635,1.09,0.566,1.076
5.0,1.331,1.197,0.436,4.571,7.785,2.648,0.882,0.587,1.055
5.0,1.255,1.209,0.267,4.164,7.585,2.614,1.051,0.549,1.099
5.0,1.329,1.257,0.324,4.727,7.975,2.677,0.988,0.593,1.071
5.0,1.308,1.19,0.414,4.397,7.736,2.627,0.848,0.568,1.083
5.0,1.318,1.198,0.417,4.427,7.722,2.628,1.082,0.573,1.072
5.0,1.305,1.25,0.288,4.603,7.835,2.628,1.018,0.588,1.061
5.0,1.246,1.161,0.363,4.204,7.47,2.54,0.959,0.563,1.056
5.0,1.337,1.172,0.481,4.301,7.657,2.714,1.083,0.562,1.085
5.0,1.284,1.216,0.321,4.362,7.705,2.599,1.021,0.566,1.083
5.0,1.295,1.264,0.217,4.792,7.935,2.656,0.954,0.604,1.046
5.0,1.232,1.103,0.446,3.823,7.189,2.503,1.078,0.532,1.076
5.0,1.306,1.125,0.507,3.865,7.379,2.566,1.105,0.524,1.121
5.0,1.255,1.241,0.151,4.303,7.642,2.572,1.017,0.563,1.08
5.0,1.326,1.207,0.413,4.518,7.778,2.599,0.975,0.581,1.066
5.0,1.346,1.211,0.436,4.611,7.842,2.646,0.969,0.588,1.061
5.0,1.291,1.217,0.334,4.378,7.758,2.629,1.059,0.564,1.094
5.0,1.379,1.19,0.506,4.609,7.887,2.649,1.1,0.584,1.074
5.0,1.379,1.255,0.414,5.001,8.119,2.706,1.042,0.616,1.049
5.0,1.361,1.158,0.526,4.35,7.693,2.663,0.879,0.565,1.083
5.0,1.277,1.182,0.378,4.404,7.65,2.562,0.92,0.576,1.057
5.0,1.301,1.208,0.372,4.444,7.7,2.579,0.968,0.577,1.062
5.0,1.32,1.168,0.466,4.434,7.693,2.692,1.161,0.576,1.062
7.0,1.241,1.207,0.233,4.377,7.583,2.516,0.968,0.577,1.045
7.0,1.306,1.237,0.321,4.451,7.744,2.639,1.062,0.575,1.072
7.0,1.294,1.261,0.225,4.735,7.92,2.587,0.999,0.598,1.054
7.0,1.285,1.045,0.582,3.669,7.133,2.56,1.063,0.514,1.103
7.0,1.281,1.267,0.149,4.324,7.724,2.611,0.969,0.56,1.098
7.0,1.294,1.119,0.502,4.091,7.413,2.522,0.916,0.552,1.069
7.0,1.27,1.187,0.357,4.171,7.528,2.527,0.946,0.554,1.081
7.0,1.341,1.12,0.549,4.342,7.623,2.658,0.905,0.57,1.065
7.0,1.33,1.319,0.129,4.954,8.148,2.722,0.975,0.608,1.066
7.0,1.341,1.141,0.525,4.222,7.61,2.68,0.884,0.555,1.091
7.0,1.288,1.149,0.452,3.988,7.472,2.599,0.978,0.534,1.114
7.0,1.33,1.277,0.279,4.848,8.06,2.706,1.066,0.601,1.066
7.0,1.315,1.22,0.373,4.524,7.824,2.602,0.979,0.578,1.077
7.0,1.369,1.069,0.625,4.113,7.569,2.634,1.121,0.543,1.108
7.0,1.331,1.176,0.469,4.411,7.747,2.625,0.865,0.569,1.083
7.0,1.355,1.261,0.366,4.401,7.866,2.642,0.961,0.559,1.119
7.0,1.431,1.112,0.63,4.194,7.672,2.652,0.947,0.547,1.117
7.0,1.346,1.148,0.522,4.294,7.665,2.643,1.138,0.56,1.089
7.0,1.275,1.138,0.451,4.136,7.442,2.515,0.939,0.556,1.065
7.0,1.324,1.235,0.361,4.601,7.859,2.66,1.047,0.585,1.068
7.0,1.371,1.243,0.423,4.406,7.88,2.702,1.026,0.559,1.122
7.0,1.41,1.112,0.615,4.459,7.782,2.747,1.272,0.573,1.081
7.0,1.312,1.188,0.424,4.43,7.702,2.598,0.92,0.575,1.065
7.0,1.35,1.095,0.585,4.127,7.512,2.715,1.212,0.549,1.088
7.0,1.32,1.15,0.491,4.358,7.606,2.574,1.135,0.573,1.056
7.0,1.322,1.122,0.529,4.32,7.646,2.723,1.178,0.565,1.077
7.0,1.259,1.168,0.374,4.101,7.491,2.569,0.992,0.547,1.089
7.0,1.341,1.252,0.358,4.666,7.925,2.626,1.045,0.589,1.071
7.0,1.305,1.266,0.242,4.664,7.932,2.631,1.03,0.588,1.073
7.0,1.376,1.202,0.486,4.543,7.861,2.698,1.108,0.578,1.083
6.0,1.356,1.181,0.491,4.523,7.81,2.689,1.059,0.579,1.073
6.0,1.215,1.169,0.272,4.019,7.387,2.436,0.94,0.544,1.08
6.0,1.35,1.325,0.191,4.887,8.122,2.709,1.026,0.602,1.074
6.0,1.356,1.142,0.539,4.302,7.675,2.686,1.192,0.561,1.09
6.0,1.329,0.924,0.719,3.436,6.985,2.682,1.122,0.492,1.13
6.0,1.239,1.197,0.258,4.026,7.436,2.557,1.035,0.541,1.093
6.0,1.269,1.229,0.249,4.473,7.762,2.585,0.945,0.576,1.072
6.0,1.334,1.3,0.223,4.887,8.063,2.682,0.982,0.606,1.058
6.0,1.305,1.225,0.345,4.722,7.901,2.654,0.975,0.598,1.052
6.0,1.29,1.118,0.499,3.889,7.383,2.657,1.183,0.527,1.115
6.0,1.303,1.234,0.321,4.539,7.781,2.618,0.951,0.583,1.062
6.0,1.392,1.087,0.625,4.016,7.486,2.696,1.104,0.537,1.11
6.0,1.322,1.19,0.435,4.168,7.685,2.637,0.966,0.542,1.127
6.0,1.301,1.242,0.296,4.502,7.814,2.637,1.118,0.576,1.079
6.0,1.287,1.241,0.266,4.585,7.806,2.56,0.997,0.587,1.058
6.0,1.288,1.263,0.197,4.669,7.87,2.581,1.015,0.593,1.056
6.0,1.298,1.155,0.456,4.055,7.432,2.477,0.938,0.546,1.084
6.0,1.307,1.059,0.587,3.775,7.271,2.575,1.134,0.519,1.115
6.0,1.289,1.209,0.347,4.354,7.675,2.631,1.084,0.567,1.077
6.0,1.361,1.209,0.46,4.61,7.875,2.678,0.943,0.585,1.07
6.0,1.316,1.134,0.506,3.783,7.29,2.537,0.962,0.519,1.118
6.0,1.272,1.146,0.435,3.909,7.373,2.535,0.981,0.53,1.107
6.0,1.285,1.184,0.388,4.385,7.65,2.562,0.983,0.573,1.062
6.0,1.344,1.202,0.447,4.576,7.808,2.659,1.05,0.586,1.06
6.0,1.272,1.247,0.196,4.65,7.842,2.618,1.007,0.593,1.053
6.0,1.274,1.222,0.282,4.378,7.723,2.578,1.017,0.567,1.084
6.0,1.323,1.115,0.538,4.168,7.575,2.587,0.847,0.55,1.095
6.0,1.201,1.15,0.288,3.948,7.25,2.407,1.036,0.544,1.06
6.0,1.302,1.233,0.322,4.532,7.792,2.594,0.939,0.582,1.066
6.0,1.327,1.189,0.444,4.324,7.636,2.582,0.997,0.566,1.073
4.0,1.233,1.202,0.224,3.978,7.42,2.494,1.064,0.536,1.101
4.0,1.371,1.057,0.637,3.752,7.316,2.607,1.101,0.513,1.135
4.0,1.323,1.294,0.207,4.828,8.012,2.662,1.001,0.603,1.058
4.0,1.316,1.108,0.54,4.081,7.429,2.562,1.155,0.549,1.076
4.0,1.35,1.254,0.37,4.676,7.954,2.681,0.99,0.588,1.077
4.0,1.252,1.098,0.48,3.887,7.322,2.552,0.915,0.531,1.098
4.0,1.455,1.021,0.712,3.845,7.383,2.66,1.076,0.521,1.128
4.0,1.244,1.181,0.314,3.794,7.319,2.517,1.046,0.518,1.124
4.0,1.291,1.232,0.298,4.652,7.852,2.592,1.028,0.593,1.055
4.0,1.405,1.198,0.522,4.197,7.75,2.682,1.02,0.542,1.139
4.0,1.315,1.164,0.465,4.255,7.6,2.714,1.047,0.56,1.08
4.0,1.281,1.1,0.512,3.603,7.198,2.553,0.912,0.501,1.144
4.0,1.281,1.224,0.296,4.474,7.72,2.547,0.996,0.58,1.06
4.0,1.264,1.202,0.308,3.984,7.45,2.534,0.966,0.535,1.109
4.0,1.4,1.169,0.551,4.313,7.691,2.613,0.959,0.561,1.091
4.0,1.283,1.215,0.321,4.408,7.664,2.593,1.019,0.575,1.06
4.0,1.334,1.162,0.491,3.917,7.438,2.568,0.946,0.527,1.124
4.0,1.312,1.282,0.211,4.81,8.002,2.701,1.004,0.601,1.059
4.0,1.319,1.256,0.306,4.726,7.935,2.636,0.997,0.596,1.06
4.0,1.337,1.254,0.346,4.468,7.8,2.594,1.143,0.573,1.084
4.0,1.314,1.218,0.376,4.654,7.832,2.656,0.916,0.594,1.049
4.0,1.345,1.15,0.519,4.064,7.555,2.646,0.819,0.538,1.117
4.0,1.299,1.19,0.4,4.266,7.609,2.5,1.008,0.561,1.08
4.0,1.312,1.243,0.32,4.618,7.844,2.674,0.959,0.589,1.06
4.0,1.371,1.103,0.594,4.303,7.662,2.685,1.21,0.562,1.086
4.0,1.358,1.185,0.489,4.752,7.92,2.708,0.964,0.6,1.05
4.0,1.326,1.164,0.48,4.109,7.542,2.623,0.899,0.545,1.102
4.0,1.362,1.302,0.295,4.915,8.114,2.7,0.957,0.606,1.066
4.0,1.384,1.033,0.665,3.948,7.403,2.676,1.346,0.533,1.105
4.0,1.337,1.168,0.487,4.412,7.771,2.667,0.925,0.568,1.089
8.0,1.434,1.106,0.636,4.066,7.575,2.694,1.221,0.537,1.123
8.0,1.368,1.208,0.47,4.3,7.775,2.664,0.997,0.553,1.119
8.0,1.335,1.21,0.422,4.492,7.815,2.642,1.015,0.575,1.082
8.0,1.34,1.262,0.337,4.764,7.983,2.678,1.04,0.597,1.064
8.0,1.317,1.128,0.517,4.263,7.605,2.637,1.092,0.561,1.08
8.0,1.358,1.219,0.441,4.407,7.78,2.607,1.041,0.566,1.093
8.0,1.348,1.085,0.593,4.186,7.496,2.636,1.19,0.558,1.068
8.0,1.355,1.182,0.489,4.321,7.689,2.678,1.103,0.562,1.089
8.0,1.334,1.03,0.635,3.77,7.251,2.694,1.244,0.52,1.11
8.0,1.321,1.177,0.453,4.398,7.698,2.676,1.088,0.571,1.072
8.0,1.369,1.073,0.621,4.11,7.509,2.715,1.03,0.547,1.092
8.0,1.297,1.031,0.607,3.693,7.236,2.544,0.922,0.51,1.128
8.0,1.324,1.242,0.347,4.698,7.874,2.66,0.974,0.597,1.05
8.0,1.396,1.17,0.546,4.723,7.968,2.72,1.078,0.593,1.07
8.0,1.315,1.158,0.473,4.247,7.585,2.581,0.928,0.56,1.078
8.0,1.281,1.236,0.265,4.296,7.738,2.672,1.017,0.555,1.109
8.0,1.319,1.202,0.412,4.503,7.783,2.639,0.975,0.579,1.07
8.0,1.35,1.226,0.419,4.575,7.895,2.68,0.959,0.58,1.084
8.0,1.358,1.201,0.466,4.438,7.819,2.655,1.06,0.568,1.096
8.0,1.279,1.166,0.411,4.329,7.635,2.58,0.958,0.567,1.072
8.0,1.34,1.129,0.539,4.273,7.627,2.64,1.18,0.56,1.083
8.0,1.316,1.256,0.299,4.755,7.967,2.687,0.964,0.597,1.062
8.0,1.307,1.161,0.46,4.071,7.496,2.644,0.956,0.543,1.098
8.0,1.315,1.283,0.222,4.911,8.06,2.664,1.029,0.609,1.053
8.0,1.324,1.191,0.436,4.532,7.803,2.694,1.141,0.581,1.069
8.0,1.315,1.274,0.249,4.818,7.969,2.646,0.959,0.605,1.049
8.0,1.331,1.147,0.507,4.064,7.492,2.567,1.025,0.542,1.099
8.0,1.339,1.216,0.419,4.387,7.759,2.666,1.106,0.565,1.092
8.0,1.396,1.218,0.49,4.639,7.961,2.738,1.111,0.583,1.087
8.0,1.347,1.196,0.46,4.631,7.89,2.683,1.018,0.587,1.07
10.0,1.294,1.133,0.483,3.872,7.327,2.504,1.01,0.528,1.104
10.0,1.481,1.064,0.696,4.203,7.66,2.708,0.854,0.549,1.111
10.0,1.3,1.236,0.311,4.741,7.904,2.639,1.058,0.6,1.048
10.0,1.301,1.215,0.358,4.297,7.674,2.536,1.049,0.56,1.091
10.0,1.352,1.2,0.461,4.291,7.777,2.736,1.074,0.552,1.122
10.0,1.413,1.206,0.522,4.225,7.819,2.755,1.053,0.54,1.152
10.0,1.294,1.257,0.238,4.602,7.886,2.681,0.959,0.584,1.075
10.0,1.205,1.158,0.278,3.937,7.257,2.41,0.965,0.542,1.065
10.0,1.418,1.173,0.563,4.259,7.709,2.663,1.007,0.552,1.111
10.0,1.359,1.11,0.577,4.402,7.704,2.675,0.9,0.571,1.073
